Date,close,high,low,open,margin,Volume,sentiment,compound_score
31-7-2015,2381,2394,2331,2375,6,226.184.800,Neutral,0.0
3-8-2015,2425,2431,2350,2350,75,189.702.800,Negative,-2.023
4-8-2015,2381,2444,2369,2425,-44,172.058.000,Negative,-2.023
5-8-2015,2450,2450,2381,2400,50,182.880.400,Neutral,0.0
6-8-2015,2450,2519,2438,2475,-25,138.502.000,Neutral,0.0
7-8-2015,2413,2444,2406,2444,-31,60.834.400,Neutral,0.0
10-8-2015,2381,2438,2363,2438,-57,64.787.200,Neutral,0.0
11-8-2015,2288,2413,2281,2406,-118,166.308.400,Neutral,0.0
12-8-2015,2200,2250,2131,2250,-50,199.885.200,Neutral,0.0
13-8-2015,2275,2294,2213,2219,56,148.333.600,Neutral,0.0
14-8-2015,2250,2275,2238,2275,-25,122.529.600,Neutral,0.0
18-8-2015,2200,2250,2188,2238,-38,83.244.000,Neutral,0.0
19-8-2015,2175,2219,2156,2200,-25,92.040.000,Positive,4.404
20-8-2015,2175,2175,2131,2150,25,87.566.000,Neutral,0.0
21-8-2015,2125,2138,2100,2125,0,136.115.600,Neutral,0.0
24-8-2015,2044,2088,2031,2069,-25,129.089.600,Neutral,0.0
25-8-2015,2125,2163,2050,2050,75,296.784.800,Neutral,0.0
26-8-2015,2138,2169,2088,2138,0,202.368.000,Neutral,0.0
27-8-2015,2250,2256,2175,2188,62,219.296.800,Negative,-2.023
28-8-2015,2269,2319,2244,2300,-31,174.394.000,Negative,-2.023
31-8-2015,2275,2281,2238,2244,31,107.618.400,Neutral,0.0
1-9-2015,2181,2250,2169,2250,-69,74.196.800,Neutral,0.0
2-9-2015,2200,2219,2150,2175,25,66.349.600,Neutral,0.0
3-9-2015,2206,2238,2194,2213,-7,95.144.800,Neutral,0.0
4-9-2015,2206,2219,2181,2200,6,41.096.400,Neutral,0.0
7-9-2015,2188,2206,2175,2200,-12,54.352.800,Neutral,0.0
8-9-2015,2200,2206,2175,2188,12,57.412.800,Neutral,0.0
9-9-2015,2175,2231,2150,2219,-44,135.401.200,Neutral,0.0
10-9-2015,2150,2163,2138,2163,-13,70.959.200,Neutral,0.0
11-9-2015,2163,2175,2163,2175,-12,46.889.600,Neutral,0.0
14-9-2015,2163,2175,2150,2175,-12,41.073.600,Neutral,0.0
15-9-2015,2175,2175,2150,2156,19,32.625.200,Neutral,0.0
16-9-2015,2163,2181,2150,2175,-12,32.254.800,Neutral,0.0
17-9-2015,2163,2181,2150,2156,7,112.392.000,Neutral,0.0
18-9-2015,2163,2188,2156,2175,-12,94.615.200,Neutral,0.0
21-9-2015,2150,2175,2150,2163,-13,66.774.000,Neutral,0.0
22-9-2015,2150,2163,2144,2150,0,34.276.400,Neutral,0.0
23-9-2015,2013,2125,2006,2125,-112,75.746.400,Negative,-2.023
25-9-2015,1931,2000,1931,2000,-69,138.808.000,Negative,-2.023
28-9-2015,1881,1944,1881,1931,-50,63.378.800,Negative,-2.023
29-9-2015,1944,1944,1788,1825,119,63.959.200,Positive,4.939
30-9-2015,1981,2000,1956,1963,18,118.378.400,Neutral,0.0
1-10-2015,1994,2031,1981,2000,-6,63.633.600,Neutral,0.0
2-10-2015,1919,2000,1919,1994,-75,89.269.200,Neutral,0.0
5-10-2015,2050,2050,1950,1963,87,56.322.400,Neutral,0.0
6-10-2015,2225,2231,2075,2075,150,179.906.000,Neutral,0.0
7-10-2015,2231,2269,2175,2250,-19,118.109.200,Neutral,0.0
8-10-2015,2225,2244,2200,2231,-6,108.926.400,Neutral,0.0
9-10-2015,2275,2319,2256,2263,12,177.488.400,Neutral,0.0
12-10-2015,2294,2306,2250,2250,44,66.492.800,Neutral,0.0
13-10-2015,2238,2294,2238,2281,-43,123.736.400,Neutral,0.0
15-10-2015,2225,2275,2213,2238,-13,80.592.800,Neutral,0.0
16-10-2015,2231,2269,2225,2225,6,65.777.200,Neutral,0.0
19-10-2015,2288,2288,2238,2238,50,54.853.200,Neutral,0.0
20-10-2015,2313,2313,2256,2288,25,65.063.600,Neutral,0.0
21-10-2015,2306,2350,2281,2281,25,65.543.200,Neutral,0.0
22-10-2015,2294,2331,2294,2319,-25,66.396.000,Neutral,0.0
23-10-2015,2350,2363,2300,2338,12,142.408.000,Neutral,0.0
26-10-2015,2394,2406,2369,2375,19,145.286.400,Neutral,0.0
27-10-2015,2413,2413,2356,2375,38,80.484.400,Neutral,0.0
28-10-2015,2363,2406,2363,2381,-18,72.526.000,Neutral,0.0
29-10-2015,2250,2356,2238,2350,-100,113.545.600,Neutral,0.0
30-10-2015,2175,2231,2175,2206,-31,183.069.200,Negative,-5.574
2-11-2015,2138,2175,2100,2169,-31,84.406.800,Neutral,0.0
3-11-2015,2213,2269,2175,2175,38,133.874.000,Neutral,0.0
4-11-2015,2275,2288,2219,2219,56,104.358.000,Negative,-802
5-11-2015,2244,2288,2225,2281,-37,76.689.200,Negative,-5.574
6-11-2015,2244,2269,2225,2225,19,39.835.600,Negative,-5.574
9-11-2015,2175,2225,2175,2200,-25,66.005.200,Negative,-802
10-11-2015,2100,2175,2100,2131,-31,122.132.000,Negative,-5.574
11-11-2015,2044,2088,2038,2081,-37,122.912.000,Negative,-5.574
12-11-2015,2094,2113,2044,2044,50,101.481.200,Negative,-802
13-11-2015,2169,2169,2069,2075,94,86.066.400,Negative,-5.574
16-11-2015,2125,2131,2088,2113,12,54.983.200,Negative,-5.574
17-11-2015,2156,2169,2131,2131,25,75.114.400,Negative,-5.574
18-11-2015,2156,2175,2138,2175,-19,49.671.200,Negative,-5.574
19-11-2015,2194,2194,2169,2175,19,61.782.000,Negative,-5.574
20-11-2015,2169,2188,2144,2163,6,54.798.400,Negative,-5.574
23-11-2015,2181,2213,2181,2181,0,45.954.000,Neutral,0.0
24-11-2015,2175,2188,2150,2150,25,26.436.400,Positive,4.404
25-11-2015,2231,2238,2175,2181,50,65.648.400,Neutral,0.0
26-11-2015,2319,2319,2225,2244,75,114.857.200,Neutral,0.0
27-11-2015,2244,2319,2244,2306,-62,50.550.800,Positive,296
30-11-2015,2125,2250,2125,2225,-100,291.126.000,Neutral,0.0
1-12-2015,2225,2244,2188,2188,37,81.230.800,Neutral,0.0
2-12-2015,2225,2244,2213,2231,-6,45.067.200,Neutral,0.0
3-12-2015,2200,2231,2200,2213,-13,46.170.000,Neutral,0.0
4-12-2015,2188,2206,2175,2200,-12,66.563.200,Neutral,0.0
7-12-2015,2275,2288,2206,2213,62,65.284.000,Neutral,0.0
8-12-2015,2250,2269,2225,2250,0,75.222.000,Positive,2.023
9-12-2015,2250,2250,2250,2250,0,0,Neutral,0.0
10-12-2015,2219,2219,2188,2200,19,79.034.800,Neutral,0.0
11-12-2015,2188,2238,2188,2231,-43,45.985.200,Negative,-2.023
14-12-2015,2156,2156,2113,2125,31,78.568.800,Neutral,0.0
15-12-2015,2188,2188,2144,2169,19,55.228.000,Neutral,0.0
16-12-2015,2238,2238,2188,2213,25,87.191.200,Neutral,0.0
17-12-2015,2275,2288,2244,2288,-13,90.298.000,Neutral,0.0
18-12-2015,2181,2244,2181,2244,-63,93.092.000,Neutral,0.0
21-12-2015,2219,2219,2181,2181,38,16.910.000,Neutral,0.0
22-12-2015,2219,2231,2200,2231,-12,44.916.000,Neutral,0.0
23-12-2015,2219,2225,2188,2213,6,51.713.200,Neutral,0.0
28-12-2015,2250,2269,2175,2175,75,66.709.200,Neutral,0.0
29-12-2015,2281,2281,2269,2269,12,43.552.000,Neutral,0.0
30-12-2015,2313,2313,2275,2281,32,104.390.800,Neutral,0.0
4-1-2016,2313,2338,2269,2300,13,60.667.600,Neutral,0.0
5-1-2016,2344,2388,2313,2313,31,106.152.400,Neutral,0.0
6-1-2016,2338,2381,2338,2363,-25,106.147.600,Neutral,0.0
7-1-2016,2275,2313,2275,2288,-13,92.196.400,Neutral,0.0
8-1-2016,2319,2319,2275,2275,44,97.109.200,Positive,296
11-1-2016,2275,2288,2250,2275,0,62.974.000,Neutral,0.0
12-1-2016,2300,2319,2275,2300,0,77.847.200,Positive,7.845
13-1-2016,2338,2363,2300,2319,19,132.198.400,Neutral,0.0
14-1-2016,2338,2369,2275,2275,63,120.844.000,Neutral,0.0
15-1-2016,2319,2356,2319,2338,-19,41.635.600,Negative,-2.023
18-1-2016,2319,2331,2313,2313,6,61.618.000,Negative,-2.023
19-1-2016,2344,2350,2306,2306,38,33.891.200,Neutral,0.0
20-1-2016,2331,2350,2325,2331,0,111.518.800,Neutral,0.0
21-1-2016,2325,2344,2313,2331,-6,111.117.200,Neutral,0.0
22-1-2016,2344,2350,2319,2325,19,102.318.000,Neutral,0.0
25-1-2016,2381,2388,2344,2350,31,52.867.200,Neutral,0.0
26-1-2016,2381,2388,2356,2363,18,68.705.200,Neutral,0.0
27-1-2016,2388,2400,2363,2388,0,97.861.600,Positive,296
28-1-2016,2375,2388,2356,2388,-13,84.751.600,Neutral,0.0
29-1-2016,2400,2400,2356,2375,25,118.885.600,Neutral,0.0
1-2-2016,2406,2413,2344,2400,6,73.618.400,Negative,-6.486
2-2-2016,2375,2400,2350,2394,-19,50.634.000,Neutral,0.0
3-2-2016,2344,2356,2338,2350,-6,62.028.400,Neutral,0.0
4-2-2016,2400,2444,2350,2369,31,176.216.000,Neutral,0.0
5-2-2016,2588,2600,2400,2400,188,244.064.000,Neutral,0.0
9-2-2016,2513,2569,2513,2550,-37,56.263.200,Neutral,0.0
10-2-2016,2456,2525,2450,2500,-44,56.126.000,Neutral,0.0
11-2-2016,2500,2506,2456,2456,44,144.164.400,Neutral,0.0
12-2-2016,2431,2488,2413,2475,-44,136.429.600,Neutral,0.0
15-2-2016,2450,2456,2431,2450,0,110.414.800,Neutral,0.0
16-2-2016,2438,2463,2431,2456,-18,90.171.200,Neutral,0.0
17-2-2016,2425,2450,2419,2431,-6,103.568.000,Neutral,0.0
18-2-2016,2431,2469,2425,2444,-13,205.636.800,Neutral,0.0
19-2-2016,2325,2369,2300,2369,-44,381.658.000,Neutral,0.0
22-2-2016,2350,2369,2306,2306,44,122.025.200,Neutral,0.0
23-2-2016,2313,2344,2294,2313,0,78.939.200,Neutral,0.0
24-2-2016,2350,2375,2319,2338,12,76.399.200,Neutral,0.0
25-2-2016,2331,2363,2313,2350,-19,59.981.600,Neutral,0.0
26-2-2016,2369,2381,2344,2344,25,59.542.000,Neutral,0.0
29-2-2016,2388,2388,2344,2369,19,109.371.200,Neutral,0.0
1-3-2016,2363,2388,2344,2369,-6,75.571.600,Neutral,0.0
2-3-2016,2406,2431,2375,2388,18,125.545.600,Neutral,0.0
3-3-2016,2425,2444,2400,2425,0,80.812.000,Neutral,0.0
4-3-2016,2444,2444,2406,2425,19,69.759.600,Neutral,0.0
7-3-2016,2494,2500,2450,2463,31,176.466.000,Neutral,0.0
8-3-2016,2500,2506,2475,2500,0,145.376.000,Neutral,0.0
10-3-2016,2525,2525,2450,2450,75,124.006.000,Neutral,0.0
11-3-2016,2525,2525,2525,2525,0,0,Neutral,0.0
14-3-2016,2525,2525,2525,2525,0,0,Neutral,0.0
15-3-2016,2544,2563,2538,2563,-19,57.556.000,Neutral,0.0
16-3-2016,2544,2550,2500,2550,-6,46.800.000,Neutral,0.0
17-3-2016,2525,2563,2500,2563,-38,75.276.400,Neutral,0.0
18-3-2016,2525,2544,2500,2544,-19,110.007.200,Neutral,0.0
21-3-2016,2538,2550,2525,2525,13,137.365.600,Positive,4.019
22-3-2016,2575,2581,2544,2550,25,87.624.800,Neutral,0.0
23-3-2016,2563,2581,2550,2581,-18,103.693.600,Neutral,0.0
24-3-2016,2556,2581,2550,2550,6,115.484.400,Neutral,0.0
28-3-2016,2519,2556,2506,2544,-25,71.154.000,Neutral,0.0
29-3-2016,2550,2550,2500,2519,31,90.892.400,Neutral,0.0
30-3-2016,2588,2588,2513,2525,63,178.441.600,Neutral,0.0
31-3-2016,2575,2594,2550,2588,-13,103.862.400,Neutral,0.0
1-4-2016,2525,2569,2481,2556,-31,60.710.400,Neutral,0.0
4-4-2016,2544,2544,2519,2525,19,36.848.800,Neutral,0.0
5-4-2016,2594,2600,2538,2550,44,99.461.600,Neutral,0.0
6-4-2016,2594,2613,2569,2613,-19,39.915.200,Neutral,0.0
7-4-2016,2575,2613,2538,2613,-38,70.107.200,Neutral,0.0
8-4-2016,2463,2525,2444,2513,-50,181.048.000,Neutral,0.0
11-4-2016,2463,2463,2463,2463,0,0,Neutral,0.0
12-4-2016,2388,2413,2363,2381,7,153.933.200,Neutral,0.0
13-4-2016,2388,2388,2388,2388,0,0,Neutral,0.0
14-4-2016,2388,2388,2388,2388,0,0,Neutral,0.0
15-4-2016,2388,2388,2388,2388,0,0,Neutral,0.0
18-4-2016,2388,2388,2388,2388,0,0,Neutral,0.0
19-4-2016,2388,2388,2388,2388,0,0,Neutral,0.0
20-4-2016,2438,2450,2400,2406,32,88.110.800,Positive,296
21-4-2016,2469,2481,2438,2438,31,78.975.600,Neutral,0.0
22-4-2016,2494,2500,2450,2469,25,70.598.400,Positive,296
25-4-2016,2419,2488,2381,2488,-69,100.451.600,Negative,-3.612
26-4-2016,2375,2400,2319,2400,-25,143.723.600,Neutral,0.0
27-4-2016,2406,2413,2344,2350,56,77.419.600,Neutral,0.0
28-4-2016,2456,2456,2406,2413,43,70.421.200,Neutral,0.0
29-4-2016,2413,2431,2388,2419,-6,51.991.600,Negative,-2.023
2-5-2016,2388,2413,2350,2406,-18,39.910.400,Negative,-2.023
3-5-2016,2463,2469,2413,2425,38,87.932.400,Neutral,0.0
4-5-2016,2425,2450,2400,2444,-19,86.007.600,Neutral,0.0
9-5-2016,2325,2406,2288,2400,-75,173.752.800,Neutral,0.0
10-5-2016,2363,2375,2313,2325,38,96.082.400,Neutral,0.0
11-5-2016,2406,2425,2369,2406,0,61.418.400,Neutral,0.0
12-5-2016,2375,2419,2363,2419,-44,40.284.400,Neutral,0.0
13-5-2016,2325,2375,2288,2350,-25,86.747.200,Neutral,0.0
16-5-2016,2256,2288,2244,2275,-19,132.095.200,Neutral,0.0
17-5-2016,2188,2225,2169,2213,-25,238.361.200,Neutral,0.0
18-5-2016,2200,2231,2163,2175,25,120.478.400,Neutral,0.0
19-5-2016,2238,2256,2206,2213,25,128.139.600,Neutral,0.0
20-5-2016,2175,2238,2169,2238,-63,102.942.800,Neutral,0.0
23-5-2016,2213,2225,2188,2194,19,60.646.400,Neutral,0.0
24-5-2016,2213,2231,2206,2219,-6,68.519.600,Neutral,0.0
25-5-2016,2269,2269,2238,2244,25,65.183.200,Neutral,0.0
26-5-2016,2250,2281,2231,2269,-19,110.522.400,Negative,-4.215
27-5-2016,2263,2275,2225,2225,38,42.332.800,Positive,2.023
30-5-2016,2319,2331,2275,2281,38,52.332.000,Neutral,0.0
31-5-2016,2256,2319,2256,2319,-63,121.300.000,Neutral,0.0
1-6-2016,2300,2319,2250,2250,50,54.789.600,Neutral,0.0
2-6-2016,2306,2313,2281,2300,6,37.745.200,Neutral,0.0
3-6-2016,2281,2325,2269,2325,-44,41.559.200,Neutral,0.0
6-6-2016,2319,2325,2281,2288,31,35.986.000,Neutral,0.0
7-6-2016,2369,2375,2331,2344,25,89.779.200,Neutral,0.0
8-6-2016,2375,2375,2331,2331,44,47.643.200,Neutral,0.0
9-6-2016,2319,2356,2319,2338,-19,49.185.600,Neutral,0.0
10-6-2016,2319,2350,2313,2331,-12,38.004.800,Neutral,0.0
13-6-2016,2263,2306,2256,2300,-37,47.977.600,Neutral,0.0
14-6-2016,2244,2263,2225,2256,-12,69.002.400,Neutral,0.0
15-6-2016,2250,2275,2231,2238,12,53.459.200,Neutral,0.0
16-6-2016,2238,2275,2225,2256,-18,70.762.400,Neutral,0.0
17-6-2016,2238,2250,2219,2250,-12,72.084.000,Neutral,0.0
20-6-2016,2269,2300,2238,2275,-6,92.255.600,Neutral,0.0
21-6-2016,2250,2294,2250,2288,-38,48.328.800,Neutral,0.0
22-6-2016,2250,2275,2250,2263,-13,64.551.200,Neutral,0.0
23-6-2016,2269,2275,2250,2250,19,39.572.800,Neutral,0.0
24-6-2016,2263,2288,2213,2288,-25,108.756.400,Neutral,0.0
27-6-2016,2250,2256,2231,2250,0,30.060.400,Neutral,0.0
28-6-2016,2363,2375,2231,2250,113,180.226.800,Neutral,0.0
29-6-2016,2400,2400,2369,2375,25,119.147.200,Neutral,0.0
30-6-2016,2381,2425,2375,2413,-32,94.406.800,Neutral,0.0
1-7-2016,2350,2388,2331,2375,-25,60.738.800,Positive,296
11-7-2016,2425,2438,2350,2350,75,214.285.200,Neutral,0.0
12-7-2016,2544,2544,2444,2444,100,210.138.400,Neutral,0.0
13-7-2016,2475,2544,2463,2475,0,180.907.600,Negative,-2.023
14-7-2016,2400,2463,2400,2456,-56,156.016.400,Negative,-2.023
15-7-2016,2419,2431,2400,2406,13,101.136.000,Negative,-2.023
18-7-2016,2419,2425,2394,2400,19,70.528.800,Negative,-2.023
19-7-2016,2525,2525,2400,2413,112,221.550.000,Neutral,0.0
20-7-2016,2606,2619,2525,2525,81,189.806.800,Positive,5.267
21-7-2016,2531,2606,2506,2606,-75,136.153.200,Positive,5.267
22-7-2016,2481,2544,2475,2544,-63,63.128.000,Neutral,0.0
25-7-2016,2481,2506,2456,2488,-7,69.858.000,Neutral,0.0
26-7-2016,2463,2481,2450,2469,-6,106.499.600,Neutral,0.0
27-7-2016,2525,2581,2469,2469,56,267.820.000,Neutral,0.0
28-7-2016,2525,2538,2500,2531,-6,103.855.200,Neutral,0.0
29-7-2016,2525,2569,2513,2525,0,184.920.800,Neutral,0.0
1-8-2016,2638,2663,2550,2556,82,259.045.600,Neutral,0.0
2-8-2016,2663,2694,2638,2663,0,248.454.400,Neutral,0.0
3-8-2016,2606,2663,2600,2663,-57,66.817.200,Positive,4.019
4-8-2016,2638,2650,2606,2638,0,138.364.800,Neutral,0.0
5-8-2016,2850,2850,2650,2656,194,271.034.000,Neutral,0.0
8-8-2016,2913,2919,2863,2875,38,167.230.400,Negative,-2.023
9-8-2016,2950,2988,2913,2913,37,135.220.000,Positive,4.404
10-8-2016,2888,2919,2869,2913,-25,68.758.800,Neutral,0.0
11-8-2016,2794,2875,2763,2863,-69,96.170.000,Positive,0.34
12-8-2016,2769,2838,2719,2813,-44,221.792.400,Neutral,0.0
15-8-2016,2794,2800,2725,2756,38,66.988.000,Neutral,0.0
16-8-2016,2831,2838,2788,2800,31,101.694.000,Neutral,0.0
18-8-2016,2856,2863,2831,2838,18,122.375.200,Neutral,0.0
19-8-2016,2863,2906,2838,2856,7,118.537.600,Negative,-5.267
22-8-2016,2850,2869,2825,2856,-6,96.936.400,Neutral,0.0
23-8-2016,2825,2888,2800,2863,-38,106.780.000,Neutral,0.0
24-8-2016,2838,2881,2831,2838,0,75.942.800,Neutral,0.0
25-8-2016,2850,2881,2838,2838,12,76.602.000,Neutral,0.0
26-8-2016,2850,2888,2825,2888,-38,37.491.600,Neutral,0.0
29-8-2016,2794,2813,2763,2800,-6,109.065.200,Neutral,0.0
30-8-2016,2819,2819,2763,2775,44,80.098.800,Negative,-2.023
31-8-2016,2806,2838,2775,2775,31,89.442.400,Neutral,0.0
1-9-2016,2769,2806,2763,2775,-6,50.065.600,Neutral,0.0
2-9-2016,2794,2800,2719,2719,75,42.616.400,Neutral,0.0
5-9-2016,2794,2831,2794,2825,-31,43.328.000,Neutral,0.0
6-9-2016,2794,2800,2756,2775,19,53.300.400,Positive,296
7-9-2016,2819,2819,2781,2781,38,63.607.200,Neutral,0.0
8-9-2016,2800,2813,2781,2794,6,27.072.800,Neutral,0.0
9-9-2016,2713,2800,2706,2775,-62,99.994.000,Negative,-2.023
13-9-2016,2669,2706,2625,2669,0,83.080.000,Negative,-2.023
14-9-2016,2650,2700,2631,2631,19,70.232.000,Negative,-2.023
15-9-2016,2744,2800,2650,2681,63,87.249.200,Neutral,0.0
16-9-2016,2769,2813,2750,2775,-6,116.464.800,Neutral,0.0
19-9-2016,2806,2825,2781,2794,12,39.174.800,Neutral,0.0
20-9-2016,2850,2850,2813,2825,25,45.393.600,Neutral,0.0
21-9-2016,2844,2875,2794,2806,38,64.057.200,Negative,-296
22-9-2016,2913,2913,2856,2875,38,84.429.200,Negative,-296
23-9-2016,2875,2925,2869,2875,0,80.014.800,Neutral,0.0
26-9-2016,2913,2919,2856,2900,13,54.502.000,Neutral,0.0
27-9-2016,2938,2938,2850,2913,25,132.846.400,Neutral,0.0
28-9-2016,2825,2875,2800,2863,-38,248.204.400,Neutral,0.0
29-9-2016,2856,2863,2831,2831,25,153.378.800,Neutral,0.0
30-9-2016,2800,2844,2788,2838,-38,134.034.000,Neutral,0.0
3-10-2016,2819,2838,2788,2831,-12,72.856.400,Negative,-2.023
4-10-2016,2800,2825,2794,2819,-19,84.598.000,Negative,-2.023
5-10-2016,2750,2794,2744,2781,-31,145.494.400,Negative,-0.34
6-10-2016,2738,2769,2719,2750,-12,103.363.600,Neutral,0.0
7-10-2016,2725,2738,2706,2706,19,57.687.200,Neutral,0.0
10-10-2016,2725,2763,2725,2744,-19,56.290.400,Neutral,0.0
11-10-2016,2713,2750,2700,2731,-18,89.322.800,Neutral,0.0
12-10-2016,2750,2756,2688,2688,62,58.748.000,Neutral,0.0
13-10-2016,2763,2781,2719,2756,7,74.737.200,Neutral,0.0
14-10-2016,2838,2844,2756,2763,75,94.256.800,Positive,4.019
17-10-2016,2844,2863,2813,2813,31,67.042.000,Positive,4.019
18-10-2016,2850,2875,2850,2863,-13,56.909.600,Neutral,0.0
19-10-2016,2844,2863,2831,2844,0,51.456.800,Neutral,0.0
20-10-2016,2825,2856,2825,2850,-25,53.644.400,Neutral,0.0
21-10-2016,2806,2850,2806,2850,-44,50.378.800,Neutral,0.0
24-10-2016,2800,2844,2800,2806,-6,63.450.800,Neutral,0.0
25-10-2016,2794,2825,2788,2806,-12,73.782.400,Negative,-2.023
26-10-2016,2769,2800,2706,2756,13,141.981.200,Negative,-2.023
27-10-2016,2831,2844,2769,2769,62,69.336.400,Neutral,0.0
28-10-2016,2844,2856,2831,2850,-6,43.510.800,Negative,-2.023
31-10-2016,2869,2913,2850,2850,19,132.730.800,Negative,-2.023
1-11-2016,2856,2906,2856,2869,-13,74.071.200,Neutral,0.0
2-11-2016,2875,2888,2856,2856,19,72.401.600,Positive,4.019
3-11-2016,2788,2875,2788,2863,-75,91.768.800,Neutral,0.0
4-11-2016,2775,2819,2738,2750,25,58.732.400,Neutral,0.0
7-11-2016,2844,2850,2781,2825,19,69.898.800,Neutral,0.0
8-11-2016,2894,2913,2856,2863,31,82.063.200,Neutral,0.0
9-11-2016,2838,2975,2813,2913,-75,114.585.600,Neutral,0.0
10-11-2016,2856,2906,2856,2900,-44,54.770.400,Neutral,0.0
11-11-2016,2713,2794,2713,2781,-68,200.151.200,Neutral,0.0
14-11-2016,2581,2688,2513,2675,-94,193.930.000,Neutral,0.0
15-11-2016,2638,2669,2581,2600,38,84.936.400,Neutral,0.0
16-11-2016,2706,2738,2650,2650,56,51.892.800,Neutral,0.0
17-11-2016,2725,2725,2669,2719,6,52.244.800,Neutral,0.0
18-11-2016,2731,2738,2688,2738,-7,42.805.200,Negative,-2.023
21-11-2016,2675,2700,2669,2675,0,82.676.800,Neutral,0.0
22-11-2016,2731,2731,2675,2675,56,71.874.000,Negative,-2.023
23-11-2016,2725,2731,2675,2694,31,69.157.200,Negative,-2.023
24-11-2016,2525,2681,2506,2675,-150,230.784.000,Neutral,0.0
25-11-2016,2538,2569,2506,2544,-6,112.994.800,Negative,-2.023
28-11-2016,2538,2544,2506,2538,0,111.426.000,Neutral,0.0
29-11-2016,2581,2600,2538,2538,43,83.037.200,Neutral,0.0
30-11-2016,2625,2656,2600,2600,25,157.626.400,Neutral,0.0
1-12-2016,2625,2675,2625,2625,0,112.836.400,Neutral,0.0
2-12-2016,2675,2694,2625,2663,12,74.612.800,Neutral,0.0
5-12-2016,2663,2681,2650,2650,13,43.111.200,Negative,-2.732
6-12-2016,2663,2706,2644,2700,-37,95.774.000,Positive,4.404
7-12-2016,2675,2675,2656,2663,12,42.293.200,Neutral,0.0
8-12-2016,2738,2738,2681,2694,44,62.835.600,Neutral,0.0
9-12-2016,2744,2750,2700,2700,44,64.734.800,Neutral,0.0
13-12-2016,2706,2731,2688,2731,-25,52.023.200,Negative,-2.023
14-12-2016,2719,2744,2700,2719,0,40.252.400,Neutral,0.0
15-12-2016,2700,2713,2650,2675,25,55.218.400,Neutral,0.0
16-12-2016,2688,2713,2688,2700,-12,70.044.800,Neutral,0.0
19-12-2016,2706,2725,2688,2688,18,23.188.800,Neutral,0.0
20-12-2016,2700,2719,2688,2688,12,33.521.600,Neutral,0.0
21-12-2016,2688,2706,2688,2688,0,46.268.800,Neutral,0.0
22-12-2016,2688,2706,2675,2688,0,97.122.800,Positive,0.34
23-12-2016,2694,2738,2681,2688,6,54.570.000,Positive,3.612
27-12-2016,2700,2713,2688,2694,6,38.650.800,Neutral,0.0
28-12-2016,2788,2788,2719,2738,50,47.457.600,Neutral,0.0
29-12-2016,2894,2894,2775,2800,94,77.951.200,Neutral,0.0
30-12-2016,2894,2931,2838,2894,0,136.139.600,Neutral,0.0
2-1-2017,2894,2894,2894,2894,0,0,Neutral,0.0
3-1-2017,2825,2894,2800,2894,-69,50.412.000,Neutral,0.0
4-1-2017,2838,2838,2781,2825,13,41.110.400,Neutral,0.0
5-1-2017,2813,2831,2788,2800,13,66.554.400,Neutral,0.0
6-1-2017,2844,2856,2819,2838,6,54.337.600,Neutral,0.0
9-1-2017,2819,2856,2806,2856,-37,36.349.200,Neutral,0.0
10-1-2017,2850,2850,2813,2844,6,24.804.800,Neutral,0.0
11-1-2017,2844,2900,2844,2856,-12,68.727.200,Neutral,0.0
12-1-2017,2825,2869,2825,2850,-25,29.136.000,Neutral,0.0
13-1-2017,2775,2869,2775,2869,-94,56.228.800,Neutral,0.0
16-1-2017,2731,2813,2725,2813,-82,77.629.200,Neutral,0.0
17-1-2017,2731,2756,2725,2725,6,62.045.200,Neutral,0.0
18-1-2017,2763,2781,2738,2750,13,94.687.200,Positive,4.404
19-1-2017,2763,2794,2750,2775,-12,72.744.000,Neutral,0.0
20-1-2017,2750,2769,2738,2763,-13,40.007.200,Negative,-2.023
23-1-2017,2744,2763,2725,2725,19,16.690.800,Negative,-2.023
24-1-2017,2750,2763,2738,2750,0,83.274.400,Neutral,0.0
25-1-2017,2750,2763,2744,2763,-13,76.550.000,Neutral,0.0
26-1-2017,2725,2756,2725,2738,-13,49.446.000,Positive,296
27-1-2017,2744,2756,2738,2744,0,24.174.800,Neutral,0.0
30-1-2017,2756,2769,2744,2763,-7,35.440.400,Neutral,0.0
31-1-2017,2725,2756,2725,2725,0,38.055.600,Neutral,0.0
1-2-2017,2744,2756,2731,2744,0,117.245.600,Neutral,0.0
2-2-2017,2750,2763,2738,2744,6,79.610.000,Neutral,0.0
3-2-2017,2769,2775,2750,2769,0,111.316.000,Neutral,0.0
6-2-2017,2844,2850,2788,2788,56,198.014.400,Neutral,0.0
7-2-2017,2850,2863,2831,2844,6,117.718.800,Positive,2.023
8-2-2017,2806,2838,2794,2838,-32,109.655.200,Positive,2.023
9-2-2017,2869,2894,2850,2850,19,97.844.000,Neutral,0.0
10-2-2017,2850,2900,2838,2900,-50,96.540.400,Neutral,0.0
13-2-2017,2863,2900,2856,2894,-31,81.397.200,Neutral,0.0
14-2-2017,2856,2869,2838,2863,-7,79.745.200,Neutral,0.0
15-2-2017,2856,2856,2856,2856,0,0,Neutral,0.0
16-2-2017,2800,2838,2725,2825,-25,207.778.000,Neutral,0.0
17-2-2017,2769,2800,2750,2800,-31,103.224.000,Neutral,0.0
20-2-2017,2819,2819,2775,2800,19,72.190.000,Neutral,0.0
