Date,close,high,low,open,margin,Volume,sentiment,compound_score
24/06/2015,2475,2563,2456,2525,-50,136.800.000,Negative,"-0,1474"
25/06/2015,2500,2544,2469,2488,12,127.306.400,Positive,"0,2001"
26/06/2015,2525,2538,2481,2519,6,42.988.000,Positive,"0,8818"
29/06/2015,2506,2513,2475,2488,18,51.673.600,Positive,"0,604"
30/06/2015,2513,2544,2488,2531,-18,66.377.600,Negative,"-0,1382"
01/07/2015,2500,2531,2494,2531,-31,68.338.800,Negative,"-0,3451"
02/07/2015,2519,2538,2475,2475,44,88.189.600,Positive,"0,3936"
03/07/2015,2544,2550,2500,2531,13,44.312.000,Positive,"0,1196"
06/07/2015,2481,2525,2475,2506,-25,40.962.400,Negative,"-0,1739"
07/07/2015,2538,2538,2500,2513,25,76.844.800,Positive,"0,8768"
08/07/2015,2488,2513,2475,2500,-12,68.092.000,Negative,"-0,4221"
09/07/2015,2475,2500,2456,2475,0,67.824.800,Positive,"0,3669"
10/07/2015,2500,2513,2488,2494,6,93.061.200,Positive,"0,1407"
13/07/2015,2513,2519,2494,2500,13,121.620.800,Positive,"0,2953"
14/07/2015,2531,2550,2519,2525,6,93.382.000,Positive,"0,5518"
15/07/2015,2500,2544,2488,2544,-44,58.466.000,Negative,"-0,2362"
22/07/2015,2600,2600,2531,2550,50,146.678.400,Positive,"0,8837"
23/07/2015,2525,2594,2525,2575,-50,80.344.400,Negative,"-0,3876"
24/07/2015,2500,2525,2488,2513,-13,101.181.200,Negative,"-0,2579"
27/07/2015,2388,2513,2381,2494,-106,139.128.000,Negative,"-0,368"
28/07/2015,2344,2356,2319,2344,0,107.764.400,Positive,"0,9483"
29/07/2015,2375,2388,2344,2363,12,111.259.600,Positive,"0,2119"
30/07/2015,2381,2413,2363,2400,-19,115.432.800,Negative,"-0,3709"
31/07/2015,2381,2394,2331,2375,6,226.184.800,Positive,"0,3063"
03/08/2015,2425,2431,2350,2350,75,189.702.800,Positive,"0,5203"
04/08/2015,2381,2444,2369,2425,-44,172.058.000,Negative,"-0,3853"
05/08/2015,2450,2450,2381,2400,50,182.880.400,Positive,"0,646"
06/08/2015,2450,2519,2438,2475,-25,138.502.000,Negative,"-0,4068"
07/08/2015,2413,2444,2406,2444,-31,60.834.400,Negative,"-0,367"
10/08/2015,2381,2438,2363,2438,-57,64.787.200,Negative,"-0,3527"
11/08/2015,2288,2413,2281,2406,-118,166.308.400,Negative,"-0,368"
12/08/2015,2200,2250,2131,2250,-50,199.885.200,Negative,"-0,1352"
13/08/2015,2275,2294,2213,2219,56,148.333.600,Positive,"0,7606"
14/08/2015,2250,2275,2238,2275,-25,122.529.600,Negative,"-0,3313"
18/08/2015,2200,2250,2188,2238,-38,83.244.000,Negative,"-0,1526"
19/08/2015,2175,2219,2156,2200,-25,92.040.000,Negative,"-0,1902"
20/08/2015,2175,2175,2131,2150,25,87.566.000,Positive,"0,7302"
21/08/2015,2125,2138,2100,2125,0,136.115.600,Positive,"0,0847"
24/08/2015,2044,2088,2031,2069,-25,129.089.600,Negative,"-0,3663"
25/08/2015,2125,2163,2050,2050,75,296.784.800,Positive,"0,8168"
26/08/2015,2138,2169,2088,2138,0,202.368.000,Positive,"0,4923"
27/08/2015,2250,2256,2175,2188,62,219.296.800,Positive,"0,8927"
28/08/2015,2269,2319,2244,2300,-31,174.394.000,Negative,"-0,1306"
31/08/2015,2275,2281,2238,2244,31,107.618.400,Positive,"0,9317"
01/09/2015,2181,2250,2169,2250,-69,74.196.800,Negative,"-0,3317"
02/09/2015,2200,2219,2150,2175,25,66.349.600,Positive,"0,9461"
03/09/2015,2206,2238,2194,2213,-7,95.144.800,Negative,"-0,3056"
04/09/2015,2206,2219,2181,2200,6,41.096.400,Positive,"0,8518"
07/09/2015,2188,2206,2175,2200,-12,54.352.800,Negative,"-0,4505"
08/09/2015,2200,2206,2175,2188,12,57.412.800,Positive,"0,3587"
09/09/2015,2175,2231,2150,2219,-44,135.401.200,Negative,"-0,3612"
10/09/2015,2150,2163,2138,2163,-13,70.959.200,Negative,"-0,1069"
11/09/2015,2163,2175,2163,2175,-12,46.889.600,Negative,"-0,3695"
14/09/2015,2163,2175,2150,2175,-12,41.073.600,Negative,"-0,2398"
15/09/2015,2175,2175,2150,2156,19,32.625.200,Positive,"0,2865"
16/09/2015,2163,2181,2150,2175,-12,32.254.800,Negative,"-0,4003"
17/09/2015,2163,2181,2150,2156,7,112.392.000,Positive,"0,1726"
18/09/2015,2163,2188,2156,2175,-12,94.615.200,Negative,"-0,3549"
21/09/2015,2150,2175,2150,2163,-13,66.774.000,Negative,"-0,252"
22/09/2015,2150,2163,2144,2150,0,34.276.400,Positive,"0,7043"
23/09/2015,2013,2125,2006,2125,-112,75.746.400,Negative,"-0,1681"
25/09/2015,1931,2000,1931,2000,-69,138.808.000,Negative,"-0,2747"
28/09/2015,1881,1944,1881,1931,-50,63.378.800,Negative,"-0,119"
29/09/2015,1944,1944,1788,1825,119,63.959.200,Positive,"0,0575"
30/09/2015,1981,2000,1956,1963,18,118.378.400,Positive,"0,5309"
01/10/2015,1994,2031,1981,2000,-6,63.633.600,Negative,"-0,2675"
02/10/2015,1919,2000,1919,1994,-75,89.269.200,Negative,"-0,3717"
05/10/2015,2050,2050,1950,1963,87,56.322.400,Positive,"0,4666"
06/10/2015,2225,2231,2075,2075,150,179.906.000,Positive,"0,4861"
07/10/2015,2231,2269,2175,2250,-19,118.109.200,Negative,"-0,3936"
08/10/2015,2225,2244,2200,2231,-6,108.926.400,Negative,"-0,4517"
09/10/2015,2275,2319,2256,2263,12,177.488.400,Positive,"0,9091"
12/10/2015,2294,2306,2250,2250,44,66.492.800,Positive,"0,4088"
13/10/2015,2238,2294,2238,2281,-43,123.736.400,Negative,"-0,3788"
15/10/2015,2225,2275,2213,2238,-13,80.592.800,Negative,"-0,3275"
16/10/2015,2231,2269,2225,2225,6,65.777.200,Positive,"0,1978"
19/10/2015,2288,2288,2238,2238,50,54.853.200,Positive,"0,7624"
20/10/2015,2313,2313,2256,2288,25,65.063.600,Positive,"0,6296"
21/10/2015,2306,2350,2281,2281,25,65.543.200,Positive,"0,0861"
22/10/2015,2294,2331,2294,2319,-25,66.396.000,Negative,"-0,4046"
23/10/2015,2350,2363,2300,2338,12,142.408.000,Positive,"0,2115"
26/10/2015,2394,2406,2369,2375,19,145.286.400,Positive,"0,7969"
27/10/2015,2413,2413,2356,2375,38,80.484.400,Positive,"0,1189"
28/10/2015,2363,2406,2363,2381,-18,72.526.000,Negative,"-0,3231"
29/10/2015,2250,2356,2238,2350,-100,113.545.600,Negative,"-0,4286"
30/10/2015,2175,2231,2175,2206,-31,183.069.200,Negative,"-0,4189"
02/11/2015,2138,2175,2100,2169,-31,84.406.800,Negative,"-0,4929"
03/11/2015,2213,2269,2175,2175,38,133.874.000,Positive,"0,2975"
04/11/2015,2275,2288,2219,2219,56,104.358.000,Positive,"0,8536"
05/11/2015,2244,2288,2225,2281,-37,76.689.200,Negative,"-0,3092"
06/11/2015,2244,2269,2225,2225,19,39.835.600,Positive,"0,5563"
09/11/2015,2175,2225,2175,2200,-25,66.005.200,Negative,"-0,1064"
10/11/2015,2100,2175,2100,2131,-31,122.132.000,Negative,"-0,307"
11/11/2015,2044,2088,2038,2081,-37,122.912.000,Negative,"-0,1214"
12/11/2015,2094,2113,2044,2044,50,101.481.200,Positive,"0,8388"
13/11/2015,2169,2169,2069,2075,94,86.066.400,Positive,"0,5678"
16/11/2015,2125,2131,2088,2113,12,54.983.200,Positive,"0,2642"
17/11/2015,2156,2169,2131,2131,25,75.114.400,Positive,"0,0284"
18/11/2015,2156,2175,2138,2175,-19,49.671.200,Negative,"-0,2606"
19/11/2015,2194,2194,2169,2175,19,61.782.000,Positive,"0,7575"
20/11/2015,2169,2188,2144,2163,6,54.798.400,Positive,"0,7364"
23/11/2015,2181,2213,2181,2181,0,45.954.000,Positive,"0,6023"
24/11/2015,2175,2188,2150,2150,25,26.436.400,Positive,"0,7151"
25/11/2015,2231,2238,2175,2181,50,65.648.400,Positive,"0,4145"
26/11/2015,2319,2319,2225,2244,75,114.857.200,Positive,"0,0867"
27/11/2015,2244,2319,2244,2306,-62,50.550.800,Negative,"-0,1393"
30/11/2015,2125,2250,2125,2225,-100,291.126.000,Negative,"-0,3474"
01/12/2015,2225,2244,2188,2188,37,81.230.800,Positive,"0,021"
02/12/2015,2225,2244,2213,2231,-6,45.067.200,Negative,"-0,3223"
03/12/2015,2200,2231,2200,2213,-13,46.170.000,Negative,"-0,4089"
04/12/2015,2188,2206,2175,2200,-12,66.563.200,Negative,"-0,3624"
07/12/2015,2275,2288,2206,2213,62,65.284.000,Positive,"0,0825"
08/12/2015,2250,2269,2225,2250,0,75.222.000,Positive,"0,8276"
09/12/2015,2250,2250,2250,2250,0,0,Positive,"0,8369"
10/12/2015,2219,2219,2188,2200,19,79.034.800,Positive,"0,1602"
11/12/2015,2188,2238,2188,2231,-43,45.985.200,Negative,"-0,4954"
14/12/2015,2156,2156,2113,2125,31,78.568.800,Positive,"0,0979"
15/12/2015,2188,2188,2144,2169,19,55.228.000,Positive,"0,6862"
16/12/2015,2238,2238,2188,2213,25,87.191.200,Positive,"0,4825"
17/12/2015,2275,2288,2244,2288,-13,90.298.000,Negative,"-0,348"
18/12/2015,2181,2244,2181,2244,-63,93.092.000,Negative,"-0,1166"
21/12/2015,2219,2219,2181,2181,38,16.910.000,Positive,"0,3258"
22/12/2015,2219,2231,2200,2231,-12,44.916.000,Negative,"-0,1196"
23/12/2015,2219,2225,2188,2213,6,51.713.200,Positive,"0,5565"
28/12/2015,2250,2269,2175,2175,75,66.709.200,Positive,"0,7719"
29/12/2015,2281,2281,2269,2269,12,43.552.000,Positive,"0,1234"
30/12/2015,2313,2313,2275,2281,32,104.390.800,Positive,"0,4094"
04/01/2016,2313,2338,2269,2300,13,60.667.600,Neutral,0.0
05/01/2016,2344,2388,2313,2313,31,106.152.400,Neutral,0.0
06/01/2016,2338,2381,2338,2363,-25,106.147.600,Neutral,0.0
07/01/2016,2275,2313,2275,2288,-13,92.196.400,Neutral,0.0
08/01/2016,2319,2319,2275,2275,44,97.109.200,Neutral,0.0
11/01/2016,2275,2288,2250,2275,0,62.974.000,Neutral,0.0
12/01/2016,2300,2319,2275,2300,0,77.847.200,Neutral,0.0
13/01/2016,2338,2363,2300,2319,19,132.198.400,Neutral,0.0
14/01/2016,2338,2369,2275,2275,63,120.844.000,Positive,"0,8699"
15/01/2016,2319,2356,2319,2338,-19,41.635.600,Negative,"-0,2371"
18/01/2016,2319,2331,2313,2313,6,61.618.000,Positive,"0,5829"
19/01/2016,2344,2350,2306,2306,38,33.891.200,Positive,"0,7208"
20/01/2016,2331,2350,2325,2331,0,111.518.800,Neutral,0.0
21/01/2016,2325,2344,2313,2331,-6,111.117.200,Neutral,0.0
22/01/2016,2344,2350,2319,2325,19,102.318.000,Neutral,0.0
25/01/2016,2381,2388,2344,2350,31,52.867.200,Positive,"0,4223"
26/01/2016,2381,2388,2356,2363,18,68.705.200,Positive,"0,9963"
27/01/2016,2388,2400,2363,2388,0,97.861.600,Neutral,0.0
28/01/2016,2375,2388,2356,2388,-13,84.751.600,Neutral,0.0
29/01/2016,2400,2400,2356,2375,25,118.885.600,Neutral,0.0
01/02/2016,2406,2413,2344,2400,6,73.618.400,Negative,-0.3612
02/02/2016,2375,2400,2350,2394,-19,50.634.000,Neutral,0.0
03/02/2016,2344,2356,2338,2350,-6,62.028.400,Neutral,0.0
04/02/2016,2400,2444,2350,2369,31,176.216.000,Neutral,0.0
05/02/2016,2588,2600,2400,2400,188,244.064.000,Neutral,0.0
09/02/2016,2513,2569,2513,2550,-37,56.263.200,Neutral,0.0
10/02/2016,2456,2525,2450,2500,-44,56.126.000,Neutral,0.0
11/02/2016,2500,2506,2456,2456,44,144.164.400,Neutral,0.0
12/02/2016,2431,2488,2413,2475,-44,136.429.600,Neutral,0.0
15/02/2016,2450,2456,2431,2450,0,110.414.800,Neutral,0.0
16/02/2016,2438,2463,2431,2456,-18,90.171.200,Negative,-0.296
17/02/2016,2425,2450,2419,2431,-6,103.568.000,Neutral,0.0
18/02/2016,2431,2469,2425,2444,-13,205.636.800,Neutral,0.0
19/02/2016,2325,2369,2300,2369,-44,381.658.000,Negative,"-0,3489"
22/02/2016,2350,2369,2306,2306,44,122.025.200,Neutral,0.0
23/02/2016,2313,2344,2294,2313,0,78.939.200,Neutral,0.0
24/02/2016,2350,2375,2319,2338,12,76.399.200,Neutral,0.0
25/02/2016,2331,2363,2313,2350,-19,59.981.600,Neutral,0.0
26/02/2016,2369,2381,2344,2344,25,59.542.000,Neutral,0.0
29/02/2016,2388,2388,2344,2369,19,109.371.200,Positive,"0,8866"
01/03/2016,2363,2388,2344,2369,-6,75.571.600,Neutral,0.0
02/03/2016,2406,2431,2375,2388,18,125.545.600,Neutral,0.0
03/03/2016,2425,2444,2400,2425,0,80.812.000,Neutral,0.0
04/03/2016,2444,2444,2406,2425,19,69.759.600,Neutral,0.0
07/03/2016,2494,2500,2450,2463,31,176.466.000,Positive,"0,2753"
08/03/2016,2500,2506,2475,2500,0,145.376.000,Neutral,0.0
10/03/2016,2525,2525,2450,2450,75,124.006.000,Neutral,0.0
11/03/2016,2525,2525,2525,2525,0,0,Neutral,0.0
14/03/2016,2525,2525,2525,2525,0,0,Positive,"0,9188"
15/03/2016,2544,2563,2538,2563,-19,57.556.000,Negative,"-0,2604"
16/03/2016,2544,2550,2500,2550,-6,46.800.000,Neutral,0.0
17/03/2016,2525,2563,2500,2563,-38,75.276.400,Neutral,0.0
18/03/2016,2525,2544,2500,2544,-19,110.007.200,Neutral,0.0
21/03/2016,2538,2550,2525,2525,13,137.365.600,Neutral,0.0
22/03/2016,2575,2581,2544,2550,25,87.624.800,Neutral,0.0
23/03/2016,2563,2581,2550,2581,-18,103.693.600,Neutral,0.0
24/03/2016,2556,2581,2550,2550,6,115.484.400,Neutral,0.0
28/03/2016,2519,2556,2506,2544,-25,71.154.000,Negative,-0.2023
29/03/2016,2550,2550,2500,2519,31,90.892.400,Positive,0.4939
30/03/2016,2588,2588,2513,2525,63,178.441.600,Neutral,0.0
31/03/2016,2575,2594,2550,2588,-13,103.862.400,Negative,"-0,353"
01/04/2016,2525,2569,2481,2556,-31,60.710.400,Neutral,0.0
04/04/2016,2544,2544,2519,2525,19,36.848.800,Positive,"0,3004"
05/04/2016,2594,2600,2538,2550,44,99.461.600,Positive,0.4939
06/04/2016,2594,2613,2569,2613,-19,39.915.200,Neutral,0.0
07/04/2016,2575,2613,2538,2613,-38,70.107.200,Positive,0.296
08/04/2016,2463,2525,2444,2513,-50,181.048.000,Positive,0.296
11/04/2016,2463,2463,2463,2463,0,0,Neutral,0.0
12/04/2016,2388,2413,2363,2381,7,153.933.200,Positive,0.2263
13/04/2016,2388,2388,2388,2388,0,0,Negative,-0.2023
14/04/2016,2388,2388,2388,2388,0,0,Neutral,0.0
15/04/2016,2388,2388,2388,2388,0,0,Positive,"0,7869"
18/04/2016,2388,2388,2388,2388,0,0,Neutral,0.0
19/04/2016,2388,2388,2388,2388,0,0,Neutral,0.0
20/04/2016,2438,2450,2400,2406,32,88.110.800,Negative,-0.1779
21/04/2016,2469,2481,2438,2438,31,78.975.600,Positive,0.4939
22/04/2016,2494,2500,2450,2469,25,70.598.400,Neutral,0.0
25/04/2016,2419,2488,2381,2488,-69,100.451.600,Neutral,0.0
26/04/2016,2375,2400,2319,2400,-25,143.723.600,Positive,0.4939
27/04/2016,2406,2413,2344,2350,56,77.419.600,Neutral,0.0
28/04/2016,2456,2456,2406,2413,43,70.421.200,Neutral,0.0
29/04/2016,2413,2431,2388,2419,-6,51.991.600,Neutral,0.0
02/05/2016,2388,2413,2350,2406,-18,39.910.400,Negative,"-0,406"
03/05/2016,2463,2469,2413,2425,38,87.932.400,Positive,"0,0403"
04/05/2016,2425,2450,2400,2444,-19,86.007.600,Negative,"-0,108"
09/05/2016,2325,2406,2288,2400,-75,173.752.800,Negative,"-0,4961"
10/05/2016,2363,2375,2313,2325,38,96.082.400,Positive,"0,1964"
11/05/2016,2406,2425,2369,2406,0,61.418.400,Positive,"0,8823"
12/05/2016,2375,2419,2363,2419,-44,40.284.400,Negative,"-0,3858"
13/05/2016,2325,2375,2288,2350,-25,86.747.200,Negative,"-0,1001"
16/05/2016,2256,2288,2244,2275,-19,132.095.200,Negative,"-0,1402"
17/05/2016,2188,2225,2169,2213,-25,238.361.200,Negative,"-0,3411"
18/05/2016,2200,2231,2163,2175,25,120.478.400,Positive,"0,8864"
19/05/2016,2238,2256,2206,2213,25,128.139.600,Positive,"0,7648"
20/05/2016,2175,2238,2169,2238,-63,102.942.800,Negative,"-0,2331"
23/05/2016,2213,2225,2188,2194,19,60.646.400,Positive,"0,8619"
24/05/2016,2213,2231,2206,2219,-6,68.519.600,Negative,"-0,3619"
25/05/2016,2269,2269,2238,2244,25,65.183.200,Positive,"0,5405"
26/05/2016,2250,2281,2231,2269,-19,110.522.400,Negative,"-0,2041"
27/05/2016,2263,2275,2225,2225,38,42.332.800,Positive,"0,3284"
30/05/2016,2319,2331,2275,2281,38,52.332.000,Positive,"0,1929"
31/05/2016,2256,2319,2256,2319,-63,121.300.000,Negative,"-0,4966"
01/06/2016,2300,2319,2250,2250,50,54.789.600,Positive,0.1779
02/06/2016,2306,2313,2281,2300,6,37.745.200,Positive,"0,5187"
03/06/2016,2281,2325,2269,2325,-44,41.559.200,Neutral,0.0
06/06/2016,2319,2325,2281,2288,31,35.986.000,Neutral,0.0
07/06/2016,2369,2375,2331,2344,25,89.779.200,Positive,0.1779
08/06/2016,2375,2375,2331,2331,44,47.643.200,Positive,"0,0113"
09/06/2016,2319,2356,2319,2338,-19,49.185.600,Neutral,0.0
10/06/2016,2319,2350,2313,2331,-12,38.004.800,Neutral,0.0
13/06/2016,2263,2306,2256,2300,-37,47.977.600,Negative,-0.2732
14/06/2016,2244,2263,2225,2256,-12,69.002.400,Negative,-0.1779
15/06/2016,2250,2275,2231,2238,12,53.459.200,Neutral,0.0
16/06/2016,2238,2275,2225,2256,-18,70.762.400,Positive,0.4404
17/06/2016,2238,2250,2219,2250,-12,72.084.000,Negative,"-0,4291"
20/06/2016,2269,2300,2238,2275,-6,92.255.600,Neutral,0.0
21/06/2016,2250,2294,2250,2288,-38,48.328.800,Neutral,0.0
22/06/2016,2250,2275,2250,2263,-13,64.551.200,Neutral,0.0
23/06/2016,2269,2275,2250,2250,19,39.572.800,Neutral,0.0
24/06/2016,2263,2288,2213,2288,-25,108.756.400,Neutral,0.0
27/06/2016,2250,2256,2231,2250,0,30.060.400,Neutral,0.0
28/06/2016,2363,2375,2231,2250,113,180.226.800,Neutral,0.0
29/06/2016,2400,2400,2369,2375,25,119.147.200,Neutral,0.0
30/06/2016,2381,2425,2375,2413,-32,94.406.800,Negative,"-0,1572"
01/07/2016,2350,2388,2331,2375,-25,60.738.800,Neutral,0.0
11/07/2016,2425,2438,2350,2350,75,214.285.200,Neutral,0.0
12/07/2016,2544,2544,2444,2444,100,210.138.400,Neutral,0.0
13/07/2016,2475,2544,2463,2475,0,180.907.600,Negative,-0.1779
14/07/2016,2400,2463,2400,2456,-56,156.016.400,Neutral,0.0
15/07/2016,2419,2431,2400,2406,13,101.136.000,Positive,"0,1755"
18/07/2016,2419,2425,2394,2400,19,70.528.800,Positive,"0,8252"
19/07/2016,2525,2525,2400,2413,112,221.550.000,Neutral,0.0
20/07/2016,2606,2619,2525,2525,81,189.806.800,Neutral,0.0
21/07/2016,2531,2606,2506,2606,-75,136.153.200,Negative,"-0,1372"
22/07/2016,2481,2544,2475,2544,-63,63.128.000,Negative,"-0,3899"
25/07/2016,2481,2506,2456,2488,-7,69.858.000,Neutral,0.0
26/07/2016,2463,2481,2450,2469,-6,106.499.600,Neutral,0.0
27/07/2016,2525,2581,2469,2469,56,267.820.000,Positive,0.2023
28/07/2016,2525,2538,2500,2531,-6,103.855.200,Positive,0.5574
29/07/2016,2525,2569,2513,2525,0,184.920.800,Neutral,0.0
01/08/2016,2638,2663,2550,2556,82,259.045.600,Positive,"0,3716"
02/08/2016,2663,2694,2638,2663,0,248.454.400,Positive,"0,6516"
03/08/2016,2606,2663,2600,2663,-57,66.817.200,Negative,"-0,3405"
04/08/2016,2638,2650,2606,2638,0,138.364.800,Positive,0.4939
05/08/2016,2850,2850,2650,2656,194,271.034.000,Neutral,0.0
08/08/2016,2913,2919,2863,2875,38,167.230.400,Positive,"0,8412"
09/08/2016,2950,2988,2913,2913,37,135.220.000,Neutral,0.0
10/08/2016,2888,2919,2869,2913,-25,68.758.800,Neutral,0.0
11/08/2016,2794,2875,2763,2863,-69,96.170.000,Neutral,0.0
12/08/2016,2769,2838,2719,2813,-44,221.792.400,Positive,0.3818
15/08/2016,2794,2800,2725,2756,38,66.988.000,Neutral,0.0
16/08/2016,2831,2838,2788,2800,31,101.694.000,Neutral,0.0
18/08/2016,2856,2863,2831,2838,18,122.375.200,Neutral,0.0
19/08/2016,2863,2906,2838,2856,7,118.537.600,Neutral,0.0
22/08/2016,2850,2869,2825,2856,-6,96.936.400,Neutral,0.0
23/08/2016,2825,2888,2800,2863,-38,106.780.000,Positive,0.6808
24/08/2016,2838,2881,2831,2838,0,75.942.800,Neutral,0.0
25/08/2016,2850,2881,2838,2838,12,76.602.000,Neutral,0.0
26/08/2016,2850,2888,2825,2888,-38,37.491.600,Neutral,0.0
29/08/2016,2794,2813,2763,2800,-6,109.065.200,Neutral,0.0
30/08/2016,2819,2819,2763,2775,44,80.098.800,Positive,"0,043"
31/08/2016,2806,2838,2775,2775,31,89.442.400,Positive,"0,0425"
01/09/2016,2769,2806,2763,2775,-6,50.065.600,Neutral,0.0
02/09/2016,2794,2800,2719,2719,75,42.616.400,Neutral,0.0
05/09/2016,2794,2831,2794,2825,-31,43.328.000,Negative,"-0,2985"
06/09/2016,2794,2800,2756,2775,19,53.300.400,Neutral,0.0
07/09/2016,2819,2819,2781,2781,38,63.607.200,Neutral,0.0
08/09/2016,2800,2813,2781,2794,6,27.072.800,Positive,0.6369
09/09/2016,2713,2800,2706,2775,-62,99.994.000,Neutral,0.0
13/09/2016,2669,2706,2625,2669,0,83.080.000,Neutral,0.0
14/09/2016,2650,2700,2631,2631,19,70.232.000,Neutral,0.0
15/09/2016,2744,2800,2650,2681,63,87.249.200,Neutral,0.0
16/09/2016,2769,2813,2750,2775,-6,116.464.800,Negative,-0.2023
19/09/2016,2806,2825,2781,2794,12,39.174.800,Positive,0.1779
20/09/2016,2850,2850,2813,2825,25,45.393.600,Positive,0.34
21/09/2016,2844,2875,2794,2806,38,64.057.200,Neutral,0.0
22/09/2016,2913,2913,2856,2875,38,84.429.200,Neutral,0.0
23/09/2016,2875,2925,2869,2875,0,80.014.800,Neutral,0.0
26/09/2016,2913,2919,2856,2900,13,54.502.000,Neutral,0.0
27/09/2016,2938,2938,2850,2913,25,132.846.400,Positive,"0,5222"
28/09/2016,2825,2875,2800,2863,-38,248.204.400,Negative,"-0,3895"
29/09/2016,2856,2863,2831,2831,25,153.378.800,Neutral,0.0
30/09/2016,2800,2844,2788,2838,-38,134.034.000,Neutral,0.0
03/10/2016,2819,2838,2788,2831,-12,72.856.400,Negative,"-0,3573"
04/10/2016,2800,2825,2794,2819,-19,84.598.000,Neutral,0.0
05/10/2016,2750,2794,2744,2781,-31,145.494.400,Negative,"-0,4574"
06/10/2016,2738,2769,2719,2750,-12,103.363.600,Neutral,0.0
07/10/2016,2725,2738,2706,2706,19,57.687.200,Neutral,0.0
10/10/2016,2725,2763,2725,2744,-19,56.290.400,Neutral,0.0
11/10/2016,2713,2750,2700,2731,-18,89.322.800,Negative,"-0,2816"
12/10/2016,2750,2756,2688,2688,62,58.748.000,Positive,"0,4289"
13/10/2016,2763,2781,2719,2756,7,74.737.200,Positive,"0,7225"
14/10/2016,2838,2844,2756,2763,75,94.256.800,Positive,"0,2293"
17/10/2016,2844,2863,2813,2813,31,67.042.000,Positive,"0,1478"
18/10/2016,2850,2875,2850,2863,-13,56.909.600,Negative,"-0,2896"
19/10/2016,2844,2863,2831,2844,0,51.456.800,Positive,"0,939"
20/10/2016,2825,2856,2825,2850,-25,53.644.400,Positive,0.1779
21/10/2016,2806,2850,2806,2850,-44,50.378.800,Neutral,0.0
24/10/2016,2800,2844,2800,2806,-6,63.450.800,Negative,"-0,2017"
25/10/2016,2794,2825,2788,2806,-12,73.782.400,Neutral,0.0
26/10/2016,2769,2800,2706,2756,13,141.981.200,Neutral,0.0
27/10/2016,2831,2844,2769,2769,62,69.336.400,Negative,-0.1779
28/10/2016,2844,2856,2831,2850,-6,43.510.800,Neutral,0.0
31/10/2016,2869,2913,2850,2850,19,132.730.800,Positive,"0,8774"
01/11/2016,2856,2906,2856,2869,-13,74.071.200,Neutral,0.0
02/11/2016,2875,2888,2856,2856,19,72.401.600,Neutral,0.0
03/11/2016,2788,2875,2788,2863,-75,91.768.800,Neutral,0.0
04/11/2016,2775,2819,2738,2750,25,58.732.400,Neutral,0.0
07/11/2016,2844,2850,2781,2825,19,69.898.800,Neutral,0.0
08/11/2016,2894,2913,2856,2863,31,82.063.200,Positive,0.34
09/11/2016,2838,2975,2813,2913,-75,114.585.600,Negative,-0.2023
10/11/2016,2856,2906,2856,2900,-44,54.770.400,Negative,"-0,1174"
11/11/2016,2713,2794,2713,2781,-68,200.151.200,Negative,"-0,4923"
14/11/2016,2581,2688,2513,2675,-94,193.930.000,Neutral,0.0
15/11/2016,2638,2669,2581,2600,38,84.936.400,Neutral,0.0
16/11/2016,2706,2738,2650,2650,56,51.892.800,Neutral,0.0
17/11/2016,2725,2725,2669,2719,6,52.244.800,Positive,0.4939
18/11/2016,2731,2738,2688,2738,-7,42.805.200,Neutral,0.0
21/11/2016,2675,2700,2669,2675,0,82.676.800,Positive,"0,8688"
22/11/2016,2731,2731,2675,2675,56,71.874.000,Positive,"0,8184"
23/11/2016,2725,2731,2675,2694,31,69.157.200,Neutral,0.0
24/11/2016,2525,2681,2506,2675,-150,230.784.000,Neutral,0.0
25/11/2016,2538,2569,2506,2544,-6,112.994.800,Neutral,0.0
28/11/2016,2538,2544,2506,2538,0,111.426.000,Neutral,0.0
29/11/2016,2581,2600,2538,2538,43,83.037.200,Negative,-0.2023
30/11/2016,2625,2656,2600,2600,25,157.626.400,Positive,"0,5547"
01/12/2016,2625,2675,2625,2625,0,112.836.400,Positive,"0,4446"
02/12/2016,2675,2694,2625,2663,12,74.612.800,Positive,"0,7885"
05/12/2016,2663,2681,2650,2650,13,43.111.200,Positive,"0,1868"
06/12/2016,2663,2706,2644,2700,-37,95.774.000,Negative,"-0,2154"
07/12/2016,2675,2675,2656,2663,12,42.293.200,Positive,"0,6329"
08/12/2016,2738,2738,2681,2694,44,62.835.600,Positive,"0,4136"
09/12/2016,2744,2750,2700,2700,44,64.734.800,Positive,"0,9522"
13/12/2016,2706,2731,2688,2731,-25,52.023.200,Neutral,0.0
14/12/2016,2719,2744,2700,2719,0,40.252.400,Neutral,0.0
15/12/2016,2700,2713,2650,2675,25,55.218.400,Neutral,0.0
16/12/2016,2688,2713,2688,2700,-12,70.044.800,Neutral,0.0
19/12/2016,2706,2725,2688,2688,18,23.188.800,Negative,-0.2023
20/12/2016,2700,2719,2688,2688,12,33.521.600,Neutral,0.0
21/12/2016,2688,2706,2688,2688,0,46.268.800,Neutral,0.0
22/12/2016,2688,2706,2675,2688,0,97.122.800,Neutral,0.0
23/12/2016,2694,2738,2681,2688,6,54.570.000,Neutral,0.0
27/12/2016,2700,2713,2688,2694,6,38.650.800,Neutral,0.0
28/12/2016,2788,2788,2719,2738,50,47.457.600,Positive,0.6249
